Project,ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Best Practice Rules,Clone Metric Rules,Code Style Rules,Cohesion Metric Rules,Complexity Metric Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Documentation Rules,Error Prone Rules,Inheritance Metric Rules,Multithreading Rules,Performance Rules,Security Rules,Size Metric Rules,isDefective,
antlr4,L9352,LeftRecursiveRuleAnalyzer,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,L9210,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleAnalyzer.java,60,1,378,2,0,0,0,0,0,0,0,0,2,4,3,64,14,2,3,15,33,0.315789,0.108392,31,15,6,13,0.108014,31,0,0,0,0,0,255,318,14,1,14,1,18,14,18,2,18,170,14,18,2,256,319,16,1,16,1,18,16,18,2,18,170,16,18,2,0,2,53,3,19,3,0,19,1,0,1,1,40,0,1,0,0,0,0,11,0,
antlr4,L9533,LeftRecursiveRuleTransformer,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,L9210,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,72,1,260,2,0,0,0,0,0,0,0,0,1,4,4,21,27,3,1,25,30,0.5,0.283333,51,22,3,3,0.283333,51,0,0,0,0,0,129,189,5,0,5,0,5,5,5,1,5,98,5,5,1,129,189,5,0,5,0,5,5,5,1,5,98,5,5,1,0,0,17,1,8,0,0,7,0,2,2,2,9,0,0,0,0,0,0,4,0,
antlr4,L9775,ATNOptimizer,org.antlr.v4.automata.ATNOptimizer,L9671,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\automata\ATNOptimizer.java,56,1,171,2,0,0,0,0,0,0,0,0,1,4,4,25,15,2,2,18,22,0.5,0.132075,14,4,1,1,0.132075,14,0,0,0,0,0,92,116,0,0,0,0,4,0,1,0,4,65,0,1,0,92,116,0,0,0,0,4,0,1,0,4,65,0,1,0,0,0,15,1,2,1,0,1,0,3,2,1,9,0,0,0,0,0,0,1,0,
antlr4,L9791,ATNPrinter,org.antlr.v4.automata.ATNPrinter,L9671,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\automata\ATNPrinter.java,58,1,139,2,0,0,0,0,0,0,0,0,1,9,4,26,20,2,2,10,13,0.333333,0.0384615,3,1,1,2,0.0384615,3,0,0,0,0,0,75,82,4,1,4,1,3,0,2,0,3,64,0,2,0,75,82,4,1,4,1,3,0,2,0,3,64,0,2,0,0,0,17,0,20,0,0,20,0,6,2,0,9,0,0,0,0,0,0,0,0,
antlr4,L9814,ATNVisitor,org.antlr.v4.automata.ATNVisitor,L9671,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\automata\ATNVisitor.java,44,1,62,2,0,0,0,0,0,0,0,0,1,1,1,5,3,2,1,2,5,0.25,0.2,4,4,1,3,0.2,4,0,0,1,1,0,16,19,0,0,0,0,3,0,3,0,3,11,0,3,0,16,19,0,0,0,0,3,0,3,0,3,11,0,3,0,0,0,9,0,2,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,
antlr4,L9826,LexerATNFactory,org.antlr.v4.automata.LexerATNFactory,L9671,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\automata\LexerATNFactory.java,78,1,480,2,0.0683091,1,6,2,0.0595534,0.0609756,24,20,2,8,3,74,39,3,4,37,54,0.142857,0.0939227,34,19,2,12,0.0939227,34,2,2,0,0,1,328,403,10,4,4,3,17,1,13,0,59,209,5,49,2,328,403,10,4,4,3,17,1,13,0,59,209,5,49,2,0,0,62,0,8,2,14,6,1,3,2,0,37,0,0,0,0,0,0,5,0,
antlr4,L9827,ParserATNFactory,org.antlr.v4.automata.ParserATNFactory,L9671,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\automata\ParserATNFactory.java,100,1,799,2,0.0578313,1,6,2,0.04,0.047619,28,24,9,3,3,106,57,6,19,41,83,0.486486,0.222222,144,111,18,19,0.222222,144,1,1,1,1,1,504,700,6,1,6,1,42,4,36,2,42,294,4,36,2,504,700,6,1,6,1,42,4,36,2,42,294,4,36,2,0,1,97,1,20,1,14,19,1,1,3,2,69,0,0,0,0,0,0,9,0,
antlr4,L10086,TailEpsilonRemover,org.antlr.v4.automata.TailEpsilonRemover,L9671,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\automata\TailEpsilonRemover.java,47,1,82,2,0,0,0,0,0,0,0,0,1,5,5,13,10,1,1,5,7,0.333333,0.210526,8,4,1,2,0.210526,8,1,1,0,0,1,30,36,1,0,1,0,2,0,2,0,5,14,0,5,0,30,36,1,0,1,0,2,0,2,0,5,14,0,5,0,0,0,10,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,
antlr4,L10193,ActionTranslator,org.antlr.v4.codegen.ActionTranslator,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\ActionTranslator.java,81,1,318,2,0.108463,1,4,2,0.109244,0.126829,26,26,2,2,2,44,46,3,4,26,41,0.0769231,0.0442478,10,2,1,12,0.0442478,10,1,1,0,0,1,216,238,9,5,9,5,15,3,12,2,15,114,3,12,2,216,238,9,5,9,5,15,3,12,2,15,114,3,12,2,0,0,57,6,21,2,14,21,1,0,3,3,33,0,1,0,0,0,0,6,0,
antlr4,L10472,BlankOutputModelFactory,org.antlr.v4.codegen.BlankOutputModelFactory,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\BlankOutputModelFactory.java,51,1,129,2,0,0,0,0,0,0,0,0,16,0,0,24,16,1,0,0,24,0.12,0.0566038,3,3,3,22,0.0566038,3,1,1,1,3,1,50,79,0,17,0,7,24,0,24,0,35,24,0,35,1,50,79,0,17,0,7,24,0,24,0,35,24,0,35,1,0,0,51,21,0,0,0,21,1,0,1,0,45,0,0,0,0,0,0,4,0,
antlr4,L9434,CodeGenerator,org.antlr.v4.codegen.CodeGenerator,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\CodeGenerator.java,53,1,301,2,0.0788177,1,6,2,0.0803213,0.108108,20,20,1,2,2,45,12,31,40,18,47,0.269231,0.159091,35,28,7,19,0.159091,35,0,0,0,0,0,185,249,9,10,9,10,29,8,25,0,29,92,8,25,0,185,249,9,10,9,10,29,8,25,0,29,92,8,25,0,0,0,68,1,9,0,9,9,0,0,1,0,47,0,1,0,0,0,0,11,0,
antlr4,L10717,CodeGeneratorExtension,org.antlr.v4.codegen.CodeGeneratorExtension,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\CodeGeneratorExtension.java,48,1,96,2,0,0,0,0,0,0,0,0,17,0,0,20,11,1,17,0,20,0.142857,0.107143,3,3,3,18,0.107143,3,0,0,0,0,0,25,49,1,2,1,2,20,1,20,0,20,20,1,20,0,25,49,1,2,1,2,20,1,20,0,20,20,1,20,0,0,0,46,0,0,0,0,0,1,0,1,0,39,0,0,0,0,0,0,5,0,
antlr4,L10766,CodeGenPipeline,org.antlr.v4.codegen.CodeGenPipeline,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\CodeGenPipeline.java,43,1,101,2,0,0,0,0,0,0,0,0,1,3,3,12,8,1,1,22,25,0,0,0,0,0,3,0,0,0,0,0,0,0,52,59,1,0,1,0,3,0,2,0,3,31,0,2,0,52,59,1,0,1,0,3,0,2,0,3,31,0,2,0,0,0,10,0,2,0,0,2,0,0,1,0,9,0,0,0,0,0,0,0,0,
antlr4,L10806,DefaultOutputModelFactory,org.antlr.v4.codegen.DefaultOutputModelFactory,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\DefaultOutputModelFactory.java,54,1,129,2,0,0,0,0,0,0,0,0,2,2,2,18,14,4,14,6,21,0.2,0.129032,8,8,3,12,0.129032,8,2,2,2,2,1,54,76,3,18,3,11,15,3,14,1,39,21,3,38,1,54,76,3,18,3,11,15,3,14,1,39,21,3,38,1,0,0,40,0,2,0,0,2,1,0,1,0,31,0,0,0,0,0,0,7,0,
antlr4,L10876,JavaTarget,org.antlr.v4.codegen.JavaTarget,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\JavaTarget.java,46,1,210,2,0,0,0,0,0,0,0,0,3,3,3,34,4,0,0,2,10,0.333333,0.276119,37,17,2,4,0.263889,38,1,1,0,0,1,97,152,6,22,2,3,8,0,5,0,33,45,0,25,0,106,165,6,22,2,3,9,0,6,0,34,48,0,26,0,0,0,22,0,6,1,0,4,1,2,0,0,18,0,0,0,0,1,0,1,1,
antlr4,L10922,LexerFactory,org.antlr.v4.codegen.LexerFactory,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\LexerFactory.java,34,1,36,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0.5,0.25,1,1,1,1,0.25,1,3,3,0,0,1,3,3,3,18,0,0,1,0,1,0,40,1,3,39,1,3,3,3,18,0,0,1,0,1,0,40,1,3,39,1,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,
antlr4,L10617,OutputModelController,org.antlr.v4.codegen.OutputModelController,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\OutputModelController.java,78,1,490,2,0,0,0,0,0,0,0,0,1,3,3,86,40,4,16,61,106,0.0869565,0.0880682,31,17,4,42,0.0880682,31,0,0,0,0,0,321,413,10,10,10,10,45,10,45,4,45,215,10,45,4,321,413,10,10,10,10,45,10,45,4,45,215,10,45,4,0,0,106,0,20,1,0,19,0,0,3,0,91,0,0,0,0,0,0,12,0,
antlr4,L10634,OutputModelWalker,org.antlr.v4.codegen.OutputModelWalker,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,67,1,166,2,0,0,0,0,0,0,0,0,1,6,5,19,5,1,1,1,3,0.333333,0.256881,28,17,1,2,0.256881,28,0,0,0,0,0,81,100,2,0,2,0,2,0,2,0,2,57,0,2,0,81,100,2,0,2,0,2,0,2,0,2,57,0,2,0,0,0,11,0,6,0,0,6,0,5,0,0,5,0,0,0,0,0,0,1,0,
antlr4,L10620,ParserFactory,org.antlr.v4.codegen.ParserFactory,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\ParserFactory.java,82,1,369,2,0.157085,1,8,2,0.149306,0.138776,43,34,7,3,2,64,52,2,2,45,70,0.0769231,0.0613027,16,2,2,24,0.0613027,16,3,3,0,0,1,245,288,3,28,0,10,25,0,25,0,64,151,3,63,1,245,288,3,28,0,10,25,0,25,0,64,151,3,63,1,0,0,83,2,16,2,17,16,1,0,3,0,51,0,0,0,0,0,0,11,0,
antlr4,L10587,Target,org.antlr.v4.codegen.Target,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\Target.java,51,1,364,2,0,0,0,0,0,0,0,0,3,2,2,52,7,22,36,7,35,0.391304,0.249012,63,58,9,14,0.231618,63,0,0,1,1,0,190,291,4,20,4,20,28,0,22,0,28,98,0,22,0,209,314,4,20,4,20,33,0,26,0,33,103,0,26,0,0,0,68,1,3,1,0,3,1,0,0,0,60,0,0,0,0,0,0,7,1,
antlr4,L12792,Wildcard,org.antlr.v4.codegen.Wildcard,L10177,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\codegen\Wildcard.java,36,1,40,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,0,0,0,2,0,0,4,5,0,0,1,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,
antlr4,L12957,CharSupport,org.antlr.v4.misc.CharSupport,L12949,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\misc\CharSupport.java,36,1,153,2,0,0,0,0,0,0,0,0,1,3,3,27,1,4,9,0,5,0.666667,0.247863,29,19,4,2,0.247863,29,0,0,0,0,0,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,0,0,11,0,10,0,0,10,0,0,0,0,7,0,0,0,0,0,0,4,0,
antlr4,L12137,FrequencySet<T extends Object>,org.antlr.v4.misc.FrequencySet,L12949,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\misc\FrequencySet.java,36,1,52,2,0,0,0,0,0,0,0,0,2,1,1,4,1,2,5,1,3,0.333333,0.0555556,1,1,1,2,0.0555556,1,0,0,0,0,0,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,0,0,8,1,1,0,0,1,1,0,0,0,7,0,1,0,0,0,0,0,0,
antlr4,L12995,Graph<T extends Object>,org.antlr.v4.misc.Graph,L12949,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\misc\Graph.java,44,1,117,2,0,0,0,0,0,0,0,0,1,3,3,12,2,2,6,2,6,0.5,0.322034,19,16,2,2,0.28169,20,0,0,0,0,0,40,60,1,1,1,1,4,0,3,0,4,27,0,3,0,51,74,3,1,3,1,7,0,6,0,7,33,0,6,0,0,0,17,1,14,1,0,14,1,0,0,0,16,0,0,0,0,0,0,0,0,
antlr4,L12208,MutableInt,org.antlr.v4.misc.MutableInt,L12949,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\misc\MutableInt.java,33,1,56,2,0,0,0,0,0,0,0,0,1,1,1,10,0,2,1,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,19,24,1,0,1,0,9,1,9,0,9,11,1,9,0,19,24,1,0,1,0,9,1,9,0,9,11,1,9,0,0,0,25,1,1,0,0,1,0,0,0,0,21,0,1,0,0,0,0,4,0,
antlr4,L9612,"OrderedHashMap<K extends Object, V extends Object>",org.antlr.v4.misc.OrderedHashMap,L12949,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\misc\OrderedHashMap.java,41,1,72,2,0,0,0,0,0,0,0,0,2,1,1,7,0,5,8,0,6,0.142857,0.137931,4,4,1,6,0.137931,4,0,0,0,0,0,25,32,1,2,1,2,6,0,6,0,6,9,0,6,0,25,32,1,2,1,2,6,0,6,0,6,9,0,6,0,0,0,16,1,1,0,0,1,1,0,0,0,15,0,1,0,0,0,0,0,0,
antlr4,L13105,Utils,org.antlr.v4.misc.Utils,L12949,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\misc\Utils.java,41,1,172,2,0,0,0,0,0,0,0,0,10,2,2,28,3,9,14,2,13,0.416667,0.254717,27,26,5,7,0.234783,27,0,0,0,0,0,79,123,2,0,2,0,11,1,11,1,11,57,1,11,1,88,132,2,0,2,0,14,1,14,1,14,57,1,14,1,0,0,36,0,12,0,0,12,1,0,0,0,31,0,0,0,0,0,0,4,1,
antlr4,L9414,GrammarASTAdaptor,org.antlr.v4.parse.GrammarASTAdaptor,L13212,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\parse\GrammarASTAdaptor.java,41,1,83,2,0,0,0,0,0,0,0,0,4,2,1,9,4,9,16,5,11,0,0.146341,6,0,0,7,0.146341,6,0,0,0,0,0,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,0,0,16,0,5,0,0,4,1,0,0,0,15,1,0,0,0,0,0,0,0,
antlr4,L13273,ResyncToEndOfRuleBlock,org.antlr.v4.parse.ResyncToEndOfRuleBlock,L13212,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\parse\ResyncToEndOfRuleBlock.java,36,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,3,3,1,0,0.6,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
antlr4,L13276,ScopeParser,org.antlr.v4.parse.ScopeParser,L13212,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\parse\ScopeParser.java,54,1,299,2,0.103704,1,8,2,0.097561,0.125654,24,24,1,4,4,63,8,3,3,5,10,0.666667,0.207469,50,30,4,2,0.207469,50,0,0,0,0,0,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,0,0,26,0,8,6,9,2,0,5,0,0,9,0,0,0,0,0,0,3,0,
antlr4,L13344,TokenVocabParser,org.antlr.v4.parse.TokenVocabParser,L13212,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\parse\TokenVocabParser.java,49,1,151,2,0,0,0,0,0,0,0,0,1,4,4,12,4,1,1,2,5,0.75,0.16,16,11,3,1,0.16,16,0,0,0,0,0,84,103,2,1,2,1,3,0,3,0,3,42,0,3,0,84,103,2,1,2,1,3,0,3,0,3,42,0,3,0,0,1,9,1,3,1,0,2,0,2,0,1,7,0,0,0,0,1,0,0,1,
antlr4,L13399,ToolANTLRLexer,org.antlr.v4.parse.ToolANTLRLexer,L13212,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\parse\ToolANTLRLexer.java,39,1,57,2,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,16,19,1,0,1,0,3,1,3,0,3,5,1,3,0,16,19,1,0,1,0,3,1,3,0,3,5,1,3,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,
antlr4,L9651,ToolANTLRParser,org.antlr.v4.parse.ToolANTLRParser,L13212,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\parse\ToolANTLRParser.java,43,1,84,2,0,0,0,0,0,0,0,0,1,2,1,7,4,2,2,2,6,0.2,0.121951,5,3,1,4,0.121951,5,0,0,0,0,0,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,0,0,15,2,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,4,0,
antlr4,L13437,v3TreeGrammarException,org.antlr.v4.parse.v3TreeGrammarException,L13212,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\parse\v3TreeGrammarException.java,36,1,42,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,0,0,9,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,4,0,
antlr4,L13428,v4ParserException,org.antlr.v4.parse.v4ParserException,L13212,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\parse\v4ParserException.java,37,1,47,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0.666667,0.2,2,2,2,1,0.2,2,0,0,0,0,0,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,0,0,9,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,4,0,
antlr4,L13460,ActionSniffer,org.antlr.v4.semantics.ActionSniffer,L13449,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\semantics\ActionSniffer.java,49,1,113,2,0,0,0,0,0,0,0,0,1,1,1,10,9,1,1,0,8,0.111111,0.145161,9,3,1,8,0.145161,9,2,2,0,0,1,53,65,6,0,6,0,8,6,8,2,19,27,6,19,6,53,65,6,0,6,0,8,6,8,2,19,27,6,19,6,0,0,24,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5,0,
antlr4,L13517,AttributeChecks,org.antlr.v4.semantics.AttributeChecks,L13449,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\semantics\AttributeChecks.java,52,1,259,2,0.144985,1,6,2,0.115385,0.122222,24,22,5,3,3,49,13,1,1,11,26,0.25,0.0862944,17,7,4,12,0.0862944,17,1,1,0,0,1,180,208,6,0,6,0,15,6,15,4,15,95,6,15,4,180,208,6,0,6,0,15,6,15,4,15,95,6,15,4,0,0,52,0,9,0,14,2,1,0,1,1,31,6,0,0,0,0,0,5,0,
antlr4,L9600,BasicSemanticChecks,org.antlr.v4.semantics.BasicSemanticChecks,L13449,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\semantics\BasicSemanticChecks.java,82,1,561,2,0.0601583,1,4,2,0.0583333,0.0613811,28,24,2,3,3,108,15,2,2,13,48,0.111111,0.156044,71,45,2,16,0.15368,71,0,0,0,0,0,384,471,5,0,5,0,35,4,17,0,35,165,4,17,0,391,480,5,0,5,0,35,4,17,0,35,165,4,17,0,0,1,96,3,19,3,14,18,1,0,1,0,72,1,1,0,0,0,0,8,1,
antlr4,L13462,BlankActionSplitterListener,org.antlr.v4.semantics.BlankActionSplitterListener,L13449,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\semantics\BlankActionSplitterListener.java,36,1,75,2,0,0,0,0,0,0,0,0,7,0,0,11,1,4,0,0,11,0,0,0,0,0,12,0,0,1,1,2,2,1,30,40,0,0,0,0,11,0,11,4,11,0,0,11,4,30,40,0,0,0,0,11,0,11,4,11,0,0,11,4,0,0,26,0,11,0,0,0,1,0,0,0,25,11,0,0,0,0,0,0,0,
antlr4,L9595,RuleCollector,org.antlr.v4.semantics.RuleCollector,L13449,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\semantics\RuleCollector.java,52,1,130,2,0,0,0,0,0,0,0,0,3,1,1,12,14,3,2,7,12,0,0.0434783,3,2,0,6,0.0434783,3,0,0,0,0,0,66,79,4,0,4,0,5,4,5,0,5,36,4,5,0,66,79,4,0,4,0,5,4,5,0,5,36,4,5,0,0,0,20,0,4,0,0,4,1,0,1,0,13,0,0,0,0,0,0,5,0,
antlr4,L13906,SemanticPipeline,org.antlr.v4.semantics.SemanticPipeline,L13449,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\semantics\SemanticPipeline.java,70,1,260,2,0,0,0,0,0,0,0,0,1,3,3,37,18,2,3,30,36,0.333333,0.284153,52,23,1,2,0.284153,52,0,0,0,0,0,131,191,1,0,1,0,6,1,2,0,6,87,1,2,0,131,191,1,0,1,0,6,1,2,0,6,87,1,2,0,0,0,17,1,8,0,0,8,0,0,2,0,11,0,0,0,0,1,0,4,0,
antlr4,L13928,SymbolChecks,org.antlr.v4.semantics.SymbolChecks,L13449,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\semantics\SymbolChecks.java,59,1,300,2,0,0,0,0,0,0,0,0,1,5,5,54,13,1,1,9,21,0.3,0.160714,36,15,3,7,0.160714,36,0,0,0,0,0,188,242,6,0,6,0,12,1,9,0,12,103,1,9,0,188,242,6,0,6,0,12,1,9,0,12,103,1,9,0,0,0,29,0,16,0,0,16,0,2,1,0,21,0,0,0,0,0,0,5,1,
antlr4,L13921,SymbolCollector,org.antlr.v4.semantics.SymbolCollector,L13449,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\semantics\SymbolCollector.java,56,1,198,2,0,0,0,0,0,0,0,0,2,1,1,24,11,2,1,4,24,0.05,0.0952381,12,11,1,19,0.0952381,12,0,0,0,0,0,114,143,9,0,9,0,20,8,19,1,20,38,8,19,1,114,143,9,0,9,0,20,8,19,1,20,38,8,19,1,0,0,53,0,8,0,0,8,1,0,1,0,43,0,0,0,0,0,0,8,0,
antlr4,L14197,UseDefAnalyzer,org.antlr.v4.semantics.UseDefAnalyzer,L13449,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\semantics\UseDefAnalyzer.java,53,1,119,2,0,0,0,0,0,0,0,0,2,3,3,11,9,2,2,4,9,0.5,0.1,5,3,3,3,0.0806452,5,0,0,0,0,0,45,55,0,3,0,3,5,0,5,0,5,28,0,5,0,57,67,0,3,0,3,11,0,11,3,22,34,0,22,7,0,0,28,0,2,0,0,2,2,0,0,0,26,0,0,0,0,0,0,0,0,
antlr4,L14275,Tool$Option,org.antlr.v4.Tool$Option,L134,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\Tool.java,103,2,119,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,0,0,7,0,4,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,
antlr4,L10511,Alternative,org.antlr.v4.tool.Alternative,L14610,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\tool\Alternative.java,44,1,168,2,0,0,0,0,0,0,0,0,1,3,2,33,9,17,2,6,15,0.4,0.256637,29,22,4,6,0.256637,29,1,1,0,0,1,84,125,9,1,9,1,9,9,9,0,9,50,9,9,0,84,125,9,1,9,1,9,9,9,0,9,50,9,9,0,0,0,23,0,17,0,0,15,0,0,0,2,17,0,0,0,0,0,0,6,1,
antlr4,L176,ANTLRMessage,org.antlr.v4.tool.ANTLRMessage,L14610,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\tool\ANTLRMessage.java,38,1,122,2,0,0,0,0,0,0,0,0,1,2,2,13,3,12,15,0,8,0,0.0410959,3,1,0,9,0.0410959,3,0,0,4,4,0,70,85,7,4,7,4,8,3,8,0,8,30,3,8,0,70,85,7,4,7,4,8,3,8,0,8,30,3,8,0,0,0,24,3,2,2,0,2,0,0,0,0,19,0,0,0,0,1,0,5,0,
antlr4,L10338,Attribute,org.antlr.v4.tool.Attribute,L14610,L103,C:\Users\domco\Desktop\DP\repos\antlr4\tool\src\org\antlr\v4\tool\Attribute.java,38,1,73,2,0,0,0,0,0,0,0,0,1,1,1,5,1,10,1,0,4,0.2,0.3,9,9,1,4,0.3,9,0,0,0,0,0,21,36,6,0,6,0,4,6,4,0,4,6,6,4,0,21,36,6,0,6,0,4,6,4,0,4,6,6,4,0,0,0,14,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,5,0,
